date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
12:41:21	181809/181809	---MC-	200	added ('OK')	text/css	date:Sun,%2001%20Nov%202015%2002:32:15%20GMT	http://www.kotuku.nz/static/css/49401ac8.minified.css	C:/Websites/KotukuSystems/Webhook%20Static%20Copy/Kotuku%20Systems/www.kotuku.nz/static/css/49401ac8.minified.css	(from http://www.kotuku.nz/)
12:41:21	21128/21128	---MC-	200	added ('OK')	image/png	date:Mon,%2009%20Nov%202015%2008:04:30%20GMT	http://www.kotuku.nz/static/icons/ms-icon-144x144.png	C:/Websites/KotukuSystems/Webhook%20Static%20Copy/Kotuku%20Systems/www.kotuku.nz/static/icons/ms-icon-144x144.png	(from http://www.kotuku.nz/)
12:41:21	12855/12855	---M-Z	200	added ('OK')	text/html	date:Thu,%2004%20Oct%202018%2020:28:13%20GMT	http://www.kotuku.nz/blog/article/entrepreneur-of-the-year/	C:/Websites/KotukuSystems/Webhook%20Static%20Copy/Kotuku%20Systems/www.kotuku.nz/blog/article/entrepreneur-of-the-year/index.html	(from http://www.kotuku.nz/)
12:41:21	6917/6917	---M-Z	404	error ('Not%20Found')	text/html	date:Thu,%2004%20Oct%202018%2020:28:13%20GMT	http://www.kotuku.nz/www.ngatiawa.iwi.nz	C:/Websites/KotukuSystems/Webhook%20Static%20Copy/Kotuku%20Systems/www.kotuku.nz/www.ngatiawa.iwi.13.delayed	(from http://www.kotuku.nz/)
12:41:21	13950/13950	---M--	200	added ('OK')	image/svg+xml	date:Mon,%2012%20Feb%202018%2001:56:27%20GMT	http://www.kotuku.nz/webhook-uploads/1518400587041/TRONA-nav-logo.svg	C:/Websites/KotukuSystems/Webhook%20Static%20Copy/Kotuku%20Systems/www.kotuku.nz/webhook-uploads/1518400587041/TRONA-nav-logo.svg	(from http://www.kotuku.nz/)
12:41:25	83606/83606	---MCZ	200	added ('OK')	application/javascript	etag:W/%225afd494f-14696%22	http://cdnjs.cloudflare.com/ajax/libs/jquery/2.0.3/jquery.min.js	C:/Websites/KotukuSystems/Webhook%20Static%20Copy/Kotuku%20Systems/cdnjs.cloudflare.com/ajax/libs/jquery/2.0.3/jquery.min.js	(from http://www.kotuku.nz/)
12:41:33	46274/46274	---MC-	200	added ('OK')	text/javascript	date:Wed,%2016%20Jan%202019%2020:01:45%20GMT	http://www.google-analytics.com/ga.js	C:/Websites/KotukuSystems/Webhook%20Static%20Copy/Kotuku%20Systems/www.google-analytics.com/ga.js	(from http://www.kotuku.nz/)
12:41:33	6917/6917	---M-Z	404	error ('Not%20Found')	text/html	date:Thu,%2004%20Oct%202018%2020:28:13%20GMT	http://www.kotuku.nz/static/fonts/glyphicons-halflings-regular.eot	C:/Websites/KotukuSystems/Webhook%20Static%20Copy/Kotuku%20Systems/www.kotuku.nz/static/fonts/glyphicons-halflings-regular.1a.delayed	(from http://www.kotuku.nz/static/css/49401ac8.minified.css)
12:41:34	6917/6917	---M-Z	404	error ('Not%20Found')	text/html	date:Thu,%2004%20Oct%202018%2020:28:13%20GMT	http://www.kotuku.nz/static/fonts/glyphicons-halflings-regular.eot?	C:/Websites/KotukuSystems/Webhook%20Static%20Copy/Kotuku%20Systems/www.kotuku.nz/static/fonts/glyphicons-halflings-regulard41d.eot	(from http://www.kotuku.nz/static/css/49401ac8.minified.css)
12:41:34	6917/6917	---M-Z	404	error ('Not%20Found')	text/html	date:Thu,%2004%20Oct%202018%2020:28:13%20GMT	http://www.kotuku.nz/static/fonts/glyphicons-halflings-regular.woff	C:/Websites/KotukuSystems/Webhook%20Static%20Copy/Kotuku%20Systems/www.kotuku.nz/static/fonts/glyphicons-halflings-regular.woff	(from http://www.kotuku.nz/static/css/49401ac8.minified.css)
